Date,City,Mean Temp,DAY OF THE WEEK
2018-04-17,PITTSBURGH PA,33.5,TUESDAY
2018-04-18,PITTSBURGH PA,41.5,WEDNESDAY
2018-04-19,PITTSBURGH PA,38.5,THURSDAY
2018-04-20,PITTSBURGH PA,40,FRIDAY
2018-04-21,PITTSBURGH PA,42.5,SATURDAY
2018-04-22,PITTSBURGH PA,56.5,SUNDAY
2018-04-23,PITTSBURGH PA,60.5,MONDAY
2018-04-24,PITTSBURGH PA,53.5,TUESDAY
2018-04-25,PITTSBURGH PA,50,WEDNESDAY
2018-04-26,PITTSBURGH PA,49.5,THURSDAY
2018-04-27,PITTSBURGH PA,54.5,FRIDAY
2018-04-28,PITTSBURGH PA,45.5,SATURDAY
2018-04-29,PITTSBURGH PA,41.5,SUNDAY
2018-04-30,PITTSBURGH PA,50.5,MONDAY
2018-05-01,PITTSBURGH PA,61,TUESDAY
2018-05-02,PITTSBURGH PA,68,WEDNESDAY
2018-05-03,PITTSBURGH PA,74.5,THURSDAY
2018-05-04,PITTSBURGH PA,70,FRIDAY
2018-05-05,PITTSBURGH PA,60,SATURDAY
2018-05-06,PITTSBURGH PA,60.5,SUNDAY
2018-05-07,PITTSBURGH PA,63.5,MONDAY
2018-05-08,PITTSBURGH PA,63.5,TUESDAY
2018-05-09,PITTSBURGH PA,68.5,WEDNESDAY
2018-05-10,PITTSBURGH PA,69.5,THURSDAY
2018-05-11,PITTSBURGH PA,59.5,FRIDAY
2018-05-12,PITTSBURGH PA,66.5,SATURDAY
2018-05-13,PITTSBURGH PA,65.5,SUNDAY
2018-05-14,PITTSBURGH PA,70,MONDAY
2018-05-15,PITTSBURGH PA,71,TUESDAY
2018-05-16,PITTSBURGH PA,69,WEDNESDAY
2018-05-17,PITTSBURGH PA,72,THURSDAY
2018-05-18,PITTSBURGH PA,68.5,FRIDAY
2018-05-19,PITTSBURGH PA,68,SATURDAY
2018-05-20,PITTSBURGH PA,68,SUNDAY
2018-05-21,PITTSBURGH PA,70,MONDAY
2018-05-22,PITTSBURGH PA,70.5,TUESDAY
2018-05-23,PITTSBURGH PA,65.5,WEDNESDAY
2018-05-24,PITTSBURGH PA,67,THURSDAY
2018-05-25,PITTSBURGH PA,70,FRIDAY
2018-05-26,PITTSBURGH PA,74.5,SATURDAY
2018-05-27,PITTSBURGH PA,75,SUNDAY
2018-05-28,PITTSBURGH PA,76,MONDAY
2018-05-29,PITTSBURGH PA,79.5,TUESDAY
2018-05-30,PITTSBURGH PA,77.5,WEDNESDAY
2018-05-31,PITTSBURGH PA,76.5,THURSDAY
2018-06-01,PITTSBURGH PA,72.5,FRIDAY
2018-06-02,PITTSBURGH PA,73.5,SATURDAY
2018-06-03,PITTSBURGH PA,72.5,SUNDAY
2018-06-04,PITTSBURGH PA,64,MONDAY
2018-06-05,PITTSBURGH PA,61,TUESDAY
2018-06-06,PITTSBURGH PA,54,WEDNESDAY
2018-06-07,PITTSBURGH PA,62,THURSDAY
2018-06-08,PITTSBURGH PA,71,FRIDAY
2018-06-09,PITTSBURGH PA,73,SATURDAY
2018-06-10,PITTSBURGH PA,71,SUNDAY
2018-06-11,PITTSBURGH PA,64.5,MONDAY
2018-06-12,PITTSBURGH PA,68,TUESDAY
2018-06-13,PITTSBURGH PA,74,WEDNESDAY
2018-06-14,PITTSBURGH PA,68.5,THURSDAY
2018-06-15,PITTSBURGH PA,68,FRIDAY
2018-06-16,PITTSBURGH PA,69.5,SATURDAY
2018-06-17,PITTSBURGH PA,79,SUNDAY
2018-06-18,PITTSBURGH PA,81.5,MONDAY
2018-06-19,PITTSBURGH PA,76,TUESDAY
2018-06-20,PITTSBURGH PA,76,WEDNESDAY
2018-06-21,PITTSBURGH PA,72,THURSDAY
2018-06-22,PITTSBURGH PA,69,FRIDAY
2018-06-23,PITTSBURGH PA,71,SATURDAY
2018-06-24,PITTSBURGH PA,72.5,SUNDAY
2018-06-25,PITTSBURGH PA,71,MONDAY
2018-06-26,PITTSBURGH PA,69,TUESDAY
2018-06-27,PITTSBURGH PA,72,WEDNESDAY
2018-06-28,PITTSBURGH PA,74.5,THURSDAY
2018-06-29,PITTSBURGH PA,75,FRIDAY
2018-06-30,PITTSBURGH PA,77.5,SATURDAY
2018-07-01,PITTSBURGH PA,80,SUNDAY
2018-07-02,PITTSBURGH PA,80.5,MONDAY
2018-07-03,PITTSBURGH PA,79,TUESDAY
2018-07-04,PITTSBURGH PA,82,WEDNESDAY
2018-07-05,PITTSBURGH PA,77.5,THURSDAY
2018-07-06,PITTSBURGH PA,72,FRIDAY
2018-07-07,PITTSBURGH PA,67.5,SATURDAY
2018-07-08,PITTSBURGH PA,69,SUNDAY
2018-07-09,PITTSBURGH PA,71,MONDAY
2018-07-10,PITTSBURGH PA,77,TUESDAY
2018-07-11,PITTSBURGH PA,72,WEDNESDAY
2018-07-12,PITTSBURGH PA,70.5,THURSDAY
2018-07-13,PITTSBURGH PA,73,FRIDAY
2018-07-14,PITTSBURGH PA,77,SATURDAY
2018-07-15,PITTSBURGH PA,80.5,SUNDAY
2018-07-16,PITTSBURGH PA,78.5,MONDAY
2018-07-17,PITTSBURGH PA,75,TUESDAY
2018-07-18,PITTSBURGH PA,69,WEDNESDAY
2018-07-19,PITTSBURGH PA,70,THURSDAY
2018-07-20,PITTSBURGH PA,74.5,FRIDAY
2018-07-21,PITTSBURGH PA,71,SATURDAY
2018-07-22,PITTSBURGH PA,69.5,SUNDAY
2018-07-23,PITTSBURGH PA,72.5,MONDAY
2018-07-24,PITTSBURGH PA,76.5,TUESDAY
2018-07-25,PITTSBURGH PA,73.5,WEDNESDAY
2018-07-26,PITTSBURGH PA,71.5,THURSDAY
2018-07-27,PITTSBURGH PA,71.5,FRIDAY
2018-07-28,PITTSBURGH PA,68.5,SATURDAY
2018-07-29,PITTSBURGH PA,68.5,SUNDAY
2018-07-30,PITTSBURGH PA,69.5,MONDAY
2018-07-31,PITTSBURGH PA,71,TUESDAY
2018-08-01,PITTSBURGH PA,71.5,WEDNESDAY
2018-08-02,PITTSBURGH PA,71,THURSDAY
2018-08-03,PITTSBURGH PA,72,FRIDAY
2018-08-04,PITTSBURGH PA,74.5,SATURDAY
2018-08-05,PITTSBURGH PA,75,SUNDAY
2018-08-06,PITTSBURGH PA,78,MONDAY
2018-08-07,PITTSBURGH PA,76.5,TUESDAY
2018-08-08,PITTSBURGH PA,73.5,WEDNESDAY
2018-08-09,PITTSBURGH PA,74.5,THURSDAY
2018-08-10,PITTSBURGH PA,72.5,FRIDAY
2018-08-11,PITTSBURGH PA,72.5,SATURDAY
2018-08-12,PITTSBURGH PA,71.5,SUNDAY
2018-08-13,PITTSBURGH PA,71,MONDAY
2018-08-14,PITTSBURGH PA,69.5,TUESDAY
2018-08-15,PITTSBURGH PA,73.5,WEDNESDAY
2018-08-16,PITTSBURGH PA,72,THURSDAY
2018-08-17,PITTSBURGH PA,70.5,FRIDAY
2018-08-18,PITTSBURGH PA,74,SATURDAY
2018-08-19,PITTSBURGH PA,68.5,SUNDAY
2018-08-20,PITTSBURGH PA,72,MONDAY
2018-08-21,PITTSBURGH PA,73.5,TUESDAY
2018-08-22,PITTSBURGH PA,65,WEDNESDAY
2018-08-23,PITTSBURGH PA,63.5,THURSDAY
2018-08-24,PITTSBURGH PA,64.5,FRIDAY
2018-08-25,PITTSBURGH PA,69,SATURDAY
2018-08-26,PITTSBURGH PA,73.5,SUNDAY
2018-08-27,PITTSBURGH PA,79.5,MONDAY
2018-08-28,PITTSBURGH PA,82.5,TUESDAY
2018-08-29,PITTSBURGH PA,82,WEDNESDAY
2018-08-30,PITTSBURGH PA,78,THURSDAY
2018-08-31,PITTSBURGH PA,76.5,FRIDAY
2018-09-01,PITTSBURGH PA,79,SATURDAY
2018-09-02,PITTSBURGH PA,81,SUNDAY
2018-09-03,PITTSBURGH PA,82,MONDAY
2018-09-04,PITTSBURGH PA,82,TUESDAY
2018-09-05,PITTSBURGH PA,83,WEDNESDAY
2018-09-06,PITTSBURGH PA,80,THURSDAY
2018-09-07,PITTSBURGH PA,79,FRIDAY
2018-09-08,PITTSBURGH PA,64,SATURDAY
2018-09-09,PITTSBURGH PA,58,SUNDAY
2018-09-10,PITTSBURGH PA,67,MONDAY
2018-09-11,PITTSBURGH PA,64,TUESDAY
2018-09-12,PITTSBURGH PA,67,WEDNESDAY
2018-09-13,PITTSBURGH PA,74,THURSDAY
2018-09-14,PITTSBURGH PA,74.5,FRIDAY
2018-09-15,PITTSBURGH PA,73.5,SATURDAY
2018-09-16,PITTSBURGH PA,73,SUNDAY
2018-09-17,PITTSBURGH PA,68.5,MONDAY
2018-09-18,PITTSBURGH PA,73.5,TUESDAY
2018-09-19,PITTSBURGH PA,71.5,WEDNESDAY
2018-09-20,PITTSBURGH PA,71,THURSDAY
2018-09-21,PITTSBURGH PA,77,FRIDAY
2018-09-22,PITTSBURGH PA,61.5,SATURDAY
2018-09-23,PITTSBURGH PA,59.5,SUNDAY
2018-09-24,PITTSBURGH PA,62,MONDAY
2018-09-25,PITTSBURGH PA,65.5,TUESDAY
2018-09-26,PITTSBURGH PA,63,WEDNESDAY
2018-09-27,PITTSBURGH PA,57,THURSDAY
2018-09-28,PITTSBURGH PA,62,FRIDAY
2018-09-29,PITTSBURGH PA,57,SATURDAY
2018-09-30,PITTSBURGH PA,61,SUNDAY
2018-10-01,PITTSBURGH PA,67,MONDAY
2018-10-02,PITTSBURGH PA,70,TUESDAY
2018-10-03,PITTSBURGH PA,67.5,WEDNESDAY
2018-10-04,PITTSBURGH PA,65,THURSDAY
2018-10-05,PITTSBURGH PA,58.5,FRIDAY
2018-10-06,PITTSBURGH PA,73,SATURDAY
2018-10-07,PITTSBURGH PA,73.5,SUNDAY
2018-10-08,PITTSBURGH PA,74.5,MONDAY
2018-10-09,PITTSBURGH PA,74,TUESDAY
2018-10-10,PITTSBURGH PA,73,WEDNESDAY
2018-10-11,PITTSBURGH PA,61,THURSDAY
2018-10-12,PITTSBURGH PA,48,FRIDAY
2018-10-13,PITTSBURGH PA,43,SATURDAY
2018-10-14,PITTSBURGH PA,47.5,SUNDAY
2018-10-15,PITTSBURGH PA,54,MONDAY
2018-10-16,PITTSBURGH PA,43,TUESDAY
2018-10-17,PITTSBURGH PA,48,WEDNESDAY
2018-10-18,PITTSBURGH PA,41.5,THURSDAY
2018-10-19,PITTSBURGH PA,44.5,FRIDAY
2018-10-20,PITTSBURGH PA,48,SATURDAY
2018-10-21,PITTSBURGH PA,35.5,SUNDAY
2018-10-22,PITTSBURGH PA,42.5,MONDAY
2018-10-23,PITTSBURGH PA,47.5,TUESDAY
2018-10-24,PITTSBURGH PA,40,WEDNESDAY
2018-10-25,PITTSBURGH PA,37.5,THURSDAY
2018-10-26,PITTSBURGH PA,43.5,FRIDAY
2018-10-27,PITTSBURGH PA,43.5,SATURDAY
2018-10-28,PITTSBURGH PA,45,SUNDAY
2018-10-29,PITTSBURGH PA,44,MONDAY
2018-10-30,PITTSBURGH PA,45.5,TUESDAY
2018-10-31,PITTSBURGH PA,57,WEDNESDAY
2018-11-01,PITTSBURGH PA,58,THURSDAY
2018-11-02,PITTSBURGH PA,54,FRIDAY
2018-11-03,PITTSBURGH PA,40.5,SATURDAY
2018-11-04,PITTSBURGH PA,44,SUNDAY
2018-11-05,PITTSBURGH PA,53.5,MONDAY
2018-11-06,PITTSBURGH PA,55.5,TUESDAY
2018-11-07,PITTSBURGH PA,43.5,WEDNESDAY
2018-11-08,PITTSBURGH PA,36.5,THURSDAY
2018-11-09,PITTSBURGH PA,40,FRIDAY
2018-11-10,PITTSBURGH PA,29.5,SATURDAY
2018-11-11,PITTSBURGH PA,31,SUNDAY
2018-11-12,PITTSBURGH PA,33,MONDAY
2018-11-13,PITTSBURGH PA,34.5,TUESDAY
2018-11-14,PITTSBURGH PA,28.5,WEDNESDAY
2018-11-15,PITTSBURGH PA,31,THURSDAY
2018-11-16,PITTSBURGH PA,32,FRIDAY
2018-11-17,PITTSBURGH PA,35.5,SATURDAY
2018-11-18,PITTSBURGH PA,40.5,SUNDAY
2018-11-19,PITTSBURGH PA,37,MONDAY
2018-11-20,PITTSBURGH PA,33.5,TUESDAY
2018-11-21,PITTSBURGH PA,29.5,WEDNESDAY
2018-11-22,PITTSBURGH PA,23.5,THURSDAY
2018-11-23,PITTSBURGH PA,34.5,FRIDAY
2018-11-24,PITTSBURGH PA,39.5,SATURDAY
2018-11-25,PITTSBURGH PA,47.5,SUNDAY
2018-11-26,PITTSBURGH PA,39.5,MONDAY
2018-11-27,PITTSBURGH PA,27.5,TUESDAY
2018-11-28,PITTSBURGH PA,24.5,WEDNESDAY
2018-11-29,PITTSBURGH PA,26.5,THURSDAY
2018-11-30,PITTSBURGH PA,36,FRIDAY
2018-12-01,PITTSBURGH PA,39.5,SATURDAY
2018-12-02,PITTSBURGH PA,53.5,SUNDAY
2018-12-03,PITTSBURGH PA,41,MONDAY
2018-12-04,PITTSBURGH PA,31.5,TUESDAY
2018-12-05,PITTSBURGH PA,29.5,WEDNESDAY
2018-12-06,PITTSBURGH PA,31,THURSDAY
2018-12-07,PITTSBURGH PA,24.5,FRIDAY
2018-12-08,PITTSBURGH PA,22,SATURDAY
2018-12-09,PITTSBURGH PA,25.5,SUNDAY
2018-12-10,PITTSBURGH PA,21.5,MONDAY
2018-12-11,PITTSBURGH PA,28,TUESDAY
2018-12-12,PITTSBURGH PA,33,WEDNESDAY
2018-12-13,PITTSBURGH PA,38.5,THURSDAY
2018-12-14,PITTSBURGH PA,41.5,FRIDAY
2018-12-15,PITTSBURGH PA,44,SATURDAY
2018-12-16,PITTSBURGH PA,39.5,SUNDAY
2018-12-17,PITTSBURGH PA,36,MONDAY
2018-12-18,PITTSBURGH PA,30.5,TUESDAY
2018-12-19,PITTSBURGH PA,33,WEDNESDAY
2018-12-20,PITTSBURGH PA,37,THURSDAY
2018-12-21,PITTSBURGH PA,42,FRIDAY
2018-12-22,PITTSBURGH PA,33.5,SATURDAY
2018-12-23,PITTSBURGH PA,36,SUNDAY
2018-12-24,PITTSBURGH PA,31,MONDAY
2018-12-25,PITTSBURGH PA,27.5,TUESDAY
2018-12-26,PITTSBURGH PA,36.5,WEDNESDAY
2018-12-27,PITTSBURGH PA,38,THURSDAY
2018-12-28,PITTSBURGH PA,51,FRIDAY
2018-12-29,PITTSBURGH PA,37,SATURDAY
2018-12-30,PITTSBURGH PA,35,SUNDAY
2018-12-31,PITTSBURGH PA,45,MONDAY
2016-01-01,WASHINGTON DC,41.5,FRIDAY
2016-01-02,WASHINGTON DC,40,SATURDAY
2016-01-03,WASHINGTON DC,43,SUNDAY
2016-01-04,WASHINGTON DC,29.5,MONDAY
2016-01-05,WASHINGTON DC,25,TUESDAY
2016-01-06,WASHINGTON DC,30,WEDNESDAY
2016-01-07,WASHINGTON DC,38.5,THURSDAY
2016-01-08,WASHINGTON DC,42.5,FRIDAY
2016-01-09,WASHINGTON DC,45.5,SATURDAY
2016-01-10,WASHINGTON DC,49.5,SUNDAY
2016-01-11,WASHINGTON DC,34.5,MONDAY
2016-01-12,WASHINGTON DC,37.5,TUESDAY
2016-01-13,WASHINGTON DC,26.5,WEDNESDAY
2016-01-14,WASHINGTON DC,40.5,THURSDAY
2016-01-15,WASHINGTON DC,42,FRIDAY
2016-01-16,WASHINGTON DC,45.5,SATURDAY
2016-01-17,WASHINGTON DC,35,SUNDAY
2016-01-18,WASHINGTON DC,25,MONDAY
2016-01-19,WASHINGTON DC,21.5,TUESDAY
2016-01-20,WASHINGTON DC,25,WEDNESDAY
2016-01-21,WASHINGTON DC,29,THURSDAY
2016-01-22,WASHINGTON DC,25.5,FRIDAY
2016-01-23,WASHINGTON DC,26.5,SATURDAY
2016-01-24,WASHINGTON DC,27,SUNDAY
2016-01-25,WASHINGTON DC,29,MONDAY
2016-01-26,WASHINGTON DC,41,TUESDAY
2016-01-27,WASHINGTON DC,39.5,WEDNESDAY
2016-01-28,WASHINGTON DC,32.5,THURSDAY
2016-01-29,WASHINGTON DC,35.5,FRIDAY
2016-01-30,WASHINGTON DC,33,SATURDAY
2016-01-31,WASHINGTON DC,46.5,SUNDAY
2016-02-01,WASHINGTON DC,52,MONDAY
2016-02-02,WASHINGTON DC,44.5,TUESDAY
2016-02-03,WASHINGTON DC,49,WEDNESDAY
2016-02-04,WASHINGTON DC,50,THURSDAY
2016-02-05,WASHINGTON DC,38.5,FRIDAY
2016-02-06,WASHINGTON DC,36,SATURDAY
2016-02-07,WASHINGTON DC,38,SUNDAY
2016-02-08,WASHINGTON DC,40,MONDAY
2016-02-09,WASHINGTON DC,36,TUESDAY
2016-02-10,WASHINGTON DC,32.5,WEDNESDAY
2016-02-11,WASHINGTON DC,25.5,THURSDAY
2016-02-12,WASHINGTON DC,25,FRIDAY
2016-02-13,WASHINGTON DC,21.5,SATURDAY
2016-02-14,WASHINGTON DC,19.5,SUNDAY
2016-02-15,WASHINGTON DC,25.5,MONDAY
2016-02-16,WASHINGTON DC,41.5,TUESDAY
2016-02-17,WASHINGTON DC,40,WEDNESDAY
2016-02-18,WASHINGTON DC,35,THURSDAY
2016-02-19,WASHINGTON DC,34,FRIDAY
2016-02-20,WASHINGTON DC,52.5,SATURDAY
2016-02-21,WASHINGTON DC,51,SUNDAY
2016-02-22,WASHINGTON DC,47,MONDAY
2016-02-23,WASHINGTON DC,42.5,TUESDAY
2016-02-24,WASHINGTON DC,53.5,WEDNESDAY
2016-02-25,WASHINGTON DC,50,THURSDAY
2016-02-26,WASHINGTON DC,35.5,FRIDAY
2016-02-27,WASHINGTON DC,37,SATURDAY
2016-02-28,WASHINGTON DC,49,SUNDAY
2016-02-29,WASHINGTON DC,54.5,MONDAY
2016-03-01,WASHINGTON DC,52.5,TUESDAY
2016-03-02,WASHINGTON DC,45.5,WEDNESDAY
2016-03-03,WASHINGTON DC,35,THURSDAY
2016-03-04,WASHINGTON DC,37,FRIDAY
2016-03-05,WASHINGTON DC,40,SATURDAY
2016-03-06,WASHINGTON DC,44.5,SUNDAY
2016-03-07,WASHINGTON DC,51,MONDAY
2016-03-08,WASHINGTON DC,62.5,TUESDAY
2016-03-09,WASHINGTON DC,63,WEDNESDAY
2016-03-10,WASHINGTON DC,68,THURSDAY
2016-03-11,WASHINGTON DC,65,FRIDAY
2016-03-12,WASHINGTON DC,55,SATURDAY
2016-03-13,WASHINGTON DC,54.5,SUNDAY
2016-03-14,WASHINGTON DC,50,MONDAY
2016-03-15,WASHINGTON DC,56,TUESDAY
2016-03-16,WASHINGTON DC,61.5,WEDNESDAY
2016-03-17,WASHINGTON DC,59,THURSDAY
2016-03-18,WASHINGTON DC,57.5,FRIDAY
2016-03-19,WASHINGTON DC,47.5,SATURDAY
2016-03-20,WASHINGTON DC,40.5,SUNDAY
2016-03-21,WASHINGTON DC,45,MONDAY
2016-03-22,WASHINGTON DC,48.5,TUESDAY
2016-03-23,WASHINGTON DC,64,WEDNESDAY
2016-03-24,WASHINGTON DC,63.5,THURSDAY
2016-03-25,WASHINGTON DC,60.5,FRIDAY
2016-03-26,WASHINGTON DC,51.5,SATURDAY
2016-03-27,WASHINGTON DC,52.5,SUNDAY
2016-03-28,WASHINGTON DC,59.5,MONDAY
2016-03-29,WASHINGTON DC,53,TUESDAY
2016-03-30,WASHINGTON DC,52,WEDNESDAY
2016-03-31,WASHINGTON DC,64,THURSDAY
2016-04-01,WASHINGTON DC,73.5,FRIDAY
2016-04-02,WASHINGTON DC,55.5,SATURDAY
2016-04-03,WASHINGTON DC,45.5,SUNDAY
2016-04-04,WASHINGTON DC,56.5,MONDAY
2016-04-05,WASHINGTON DC,38,TUESDAY
2016-04-06,WASHINGTON DC,44.5,WEDNESDAY
2016-04-07,WASHINGTON DC,56.5,THURSDAY
2016-04-08,WASHINGTON DC,48.5,FRIDAY
2016-04-09,WASHINGTON DC,42,SATURDAY
2016-04-10,WASHINGTON DC,41.5,SUNDAY
2016-04-11,WASHINGTON DC,60,MONDAY
2016-04-12,WASHINGTON DC,58,TUESDAY
2016-04-13,WASHINGTON DC,51,WEDNESDAY
2016-04-14,WASHINGTON DC,52,THURSDAY
2016-04-15,WASHINGTON DC,53,FRIDAY
2016-04-16,WASHINGTON DC,58.5,SATURDAY
2016-04-17,WASHINGTON DC,60.5,SUNDAY
2016-04-18,WASHINGTON DC,68,MONDAY
2016-04-19,WASHINGTON DC,70,TUESDAY
2016-04-20,WASHINGTON DC,60.5,WEDNESDAY
2016-04-21,WASHINGTON DC,62.5,THURSDAY
2016-04-22,WASHINGTON DC,70,FRIDAY
2016-04-23,WASHINGTON DC,63,SATURDAY
2016-04-24,WASHINGTON DC,56.5,SUNDAY
2016-04-25,WASHINGTON DC,64.5,MONDAY
2016-04-26,WASHINGTON DC,75.5,TUESDAY
2016-04-27,WASHINGTON DC,62,WEDNESDAY
2016-04-28,WASHINGTON DC,52,THURSDAY
2016-04-29,WASHINGTON DC,52,FRIDAY
2016-04-30,WASHINGTON DC,54.5,SATURDAY
2016-05-01,WASHINGTON DC,55.5,SUNDAY
2016-05-02,WASHINGTON DC,66,MONDAY
2016-05-03,WASHINGTON DC,65.5,TUESDAY
2016-05-04,WASHINGTON DC,56.5,WEDNESDAY
2016-05-05,WASHINGTON DC,54.5,THURSDAY
2016-05-06,WASHINGTON DC,53,FRIDAY
2016-05-07,WASHINGTON DC,58.5,SATURDAY
2016-05-08,WASHINGTON DC,63,SUNDAY
2016-05-09,WASHINGTON DC,57,MONDAY
2016-05-10,WASHINGTON DC,60.5,TUESDAY
2016-05-11,WASHINGTON DC,57.5,WEDNESDAY
2016-05-12,WASHINGTON DC,62,THURSDAY
2016-05-13,WASHINGTON DC,68.5,FRIDAY
2016-05-14,WASHINGTON DC,64,SATURDAY
2016-05-15,WASHINGTON DC,55,SUNDAY
2016-05-16,WASHINGTON DC,56,MONDAY
2016-05-17,WASHINGTON DC,56.5,TUESDAY
2016-05-18,WASHINGTON DC,60,WEDNESDAY
2016-05-19,WASHINGTON DC,63,THURSDAY
2016-05-20,WASHINGTON DC,64.5,FRIDAY
2016-05-21,WASHINGTON DC,59,SATURDAY
2016-05-22,WASHINGTON DC,56,SUNDAY
2016-05-23,WASHINGTON DC,66,MONDAY
2016-05-24,WASHINGTON DC,70,TUESDAY
2016-05-25,WASHINGTON DC,73,WEDNESDAY
2016-05-26,WASHINGTON DC,75.5,THURSDAY
2016-05-27,WASHINGTON DC,78.5,FRIDAY
2016-05-28,WASHINGTON DC,78.5,SATURDAY
2016-05-29,WASHINGTON DC,74.5,SUNDAY
2016-05-30,WASHINGTON DC,74,MONDAY
2016-05-31,WASHINGTON DC,78.5,TUESDAY
2016-06-01,WASHINGTON DC,78,WEDNESDAY
2016-06-02,WASHINGTON DC,75,THURSDAY
2016-06-03,WASHINGTON DC,76.5,FRIDAY
2016-06-04,WASHINGTON DC,76,SATURDAY
2016-06-05,WASHINGTON DC,77.5,SUNDAY
2016-06-06,WASHINGTON DC,78,MONDAY
2016-06-07,WASHINGTON DC,76,TUESDAY
2016-06-08,WASHINGTON DC,68,WEDNESDAY
2016-06-09,WASHINGTON DC,67.5,THURSDAY
2016-06-10,WASHINGTON DC,72.5,FRIDAY
2016-06-11,WASHINGTON DC,81,SATURDAY
2016-06-12,WASHINGTON DC,81.5,SUNDAY
2016-06-13,WASHINGTON DC,72.5,MONDAY
2016-06-14,WASHINGTON DC,74,TUESDAY
2016-06-15,WASHINGTON DC,74.5,WEDNESDAY
2016-06-16,WASHINGTON DC,78.5,THURSDAY
2016-06-17,WASHINGTON DC,74,FRIDAY
2016-06-18,WASHINGTON DC,75.5,SATURDAY
2016-06-19,WASHINGTON DC,77.5,SUNDAY
2016-06-20,WASHINGTON DC,79.5,MONDAY
2016-06-21,WASHINGTON DC,81.5,TUESDAY
2016-06-22,WASHINGTON DC,77.5,WEDNESDAY
2016-06-23,WASHINGTON DC,76,THURSDAY
2016-06-24,WASHINGTON DC,78.5,FRIDAY
2016-06-25,WASHINGTON DC,78.5,SATURDAY
2016-06-26,WASHINGTON DC,76,SUNDAY
2016-06-27,WASHINGTON DC,77.5,MONDAY
2016-06-28,WASHINGTON DC,78,TUESDAY
2016-06-29,WASHINGTON DC,75,WEDNESDAY
2016-06-30,WASHINGTON DC,74.5,THURSDAY
2016-07-01,WASHINGTON DC,79.5,FRIDAY
2016-07-02,WASHINGTON DC,75,SATURDAY
2016-07-03,WASHINGTON DC,69,SUNDAY
2016-07-04,WASHINGTON DC,71,MONDAY
2016-07-05,WASHINGTON DC,82.5,TUESDAY
2016-07-06,WASHINGTON DC,85.5,WEDNESDAY
2016-07-07,WASHINGTON DC,85,THURSDAY
2016-07-08,WASHINGTON DC,84,FRIDAY
2016-07-09,WASHINGTON DC,85.5,SATURDAY
2016-07-10,WASHINGTON DC,80,SUNDAY
2016-07-11,WASHINGTON DC,79,MONDAY
2016-07-12,WASHINGTON DC,80,TUESDAY
2016-07-13,WASHINGTON DC,82.5,WEDNESDAY
2016-07-14,WASHINGTON DC,86.5,THURSDAY
2016-07-15,WASHINGTON DC,85,FRIDAY
2016-07-16,WASHINGTON DC,82.5,SATURDAY
2016-07-17,WASHINGTON DC,82,SUNDAY
2016-07-18,WASHINGTON DC,84,MONDAY
2016-07-19,WASHINGTON DC,81,TUESDAY
2016-07-20,WASHINGTON DC,79.5,WEDNESDAY
2016-07-21,WASHINGTON DC,80.5,THURSDAY
2016-07-22,WASHINGTON DC,84.5,FRIDAY
2016-07-23,WASHINGTON DC,88.5,SATURDAY
2016-07-24,WASHINGTON DC,88.5,SUNDAY
2016-07-25,WASHINGTON DC,90.5,MONDAY
2016-07-26,WASHINGTON DC,89,TUESDAY
2016-07-27,WASHINGTON DC,89,WEDNESDAY
2016-07-28,WASHINGTON DC,86,THURSDAY
2016-07-29,WASHINGTON DC,83.5,FRIDAY
2016-07-30,WASHINGTON DC,82,SATURDAY
2016-07-31,WASHINGTON DC,83.5,SUNDAY
2016-08-01,WASHINGTON DC,84.5,MONDAY
2016-08-02,WASHINGTON DC,83,TUESDAY
2016-08-03,WASHINGTON DC,77.5,WEDNESDAY
2016-08-04,WASHINGTON DC,78,THURSDAY
2016-08-05,WASHINGTON DC,79,FRIDAY
2016-08-06,WASHINGTON DC,84.5,SATURDAY
2016-08-07,WASHINGTON DC,81.5,SUNDAY
2016-08-08,WASHINGTON DC,81,MONDAY
2016-08-09,WASHINGTON DC,74.5,TUESDAY
2016-08-10,WASHINGTON DC,86,WEDNESDAY
2016-08-11,WASHINGTON DC,87.5,THURSDAY
2016-08-12,WASHINGTON DC,90,FRIDAY
2016-08-13,WASHINGTON DC,91,SATURDAY
2016-08-14,WASHINGTON DC,90,SUNDAY
2016-08-15,WASHINGTON DC,86.5,MONDAY
2016-08-16,WASHINGTON DC,86,TUESDAY
2016-08-17,WASHINGTON DC,83.5,WEDNESDAY
2016-08-18,WASHINGTON DC,83,THURSDAY
2016-08-19,WASHINGTON DC,83,FRIDAY
2016-08-20,WASHINGTON DC,83,SATURDAY
2016-08-21,WASHINGTON DC,82.5,SUNDAY
2016-08-22,WASHINGTON DC,77,MONDAY
2016-08-23,WASHINGTON DC,75.5,TUESDAY
2016-08-24,WASHINGTON DC,76.5,WEDNESDAY
2016-08-25,WASHINGTON DC,80,THURSDAY
2016-08-26,WASHINGTON DC,86,FRIDAY
2016-08-27,WASHINGTON DC,84.5,SATURDAY
2016-08-28,WASHINGTON DC,82,SUNDAY
2016-08-29,WASHINGTON DC,83,MONDAY
2016-08-30,WASHINGTON DC,83,TUESDAY
2016-08-31,WASHINGTON DC,82,WEDNESDAY
2016-09-01,WASHINGTON DC,77.5,THURSDAY
2016-09-02,WASHINGTON DC,74,FRIDAY
